,frame_idx,x1,y1,x2,y2,confidence,class_id,class_name,cx,cy,area,dx,dy,d_area,magnitude
16008,119333,890,514,916,533,0.5529501,37,sports ball,903.0,523.5,494,-1.0348189225314492,-7.1987403306535604,-696.0,7.27273762421052
16009,119377,755,486,789,518,0.7451644,37,sports ball,772.0,502.0,1088,-3.9715208599699525,-0.6518144922851449,594.0,4.024654031532327
16010,119378,757,510,789,546,0.57074505,37,sports ball,773.0,528.0,1152,0.029462782549439483,0.7660323462854266,64.0,0.7665987288739209
16011,119387,762,530,793,560,0.65173453,37,sports ball,777.5,545.0,930,0.1475608130513894,0.55745196041636,-222.0,0.5766514386702163
16012,119388,760,512,792,541,0.75139374,37,sports ball,776.0,526.5,928,-0.049239912322395954,-0.6072922519762168,-2.0,0.6092851945319713
16013,119389,759,492,793,524,0.8112578,37,sports ball,776.0,508.0,1088,0.0,-0.56086363289652,160.0,0.56086363289652
16014,119390,761,477,791,506,0.8309529,37,sports ball,776.0,491.5,870,0.0,-0.5594023904871686,-218.0,0.5594023904871686
16015,119391,758,461,791,492,0.7986702,37,sports ball,774.5,476.5,1023,-0.04689790496105418,-0.4689790496105418,153.0,0.47131811174974286
16016,119393,757,448,790,479,0.7766788,37,sports ball,773.5,463.5,1023,-0.03126526997403612,-0.40644850966246954,0.0,0.4076492464280928
16017,119394,757,435,790,466,0.7273569,37,sports ball,773.5,450.5,1023,0.0,-0.40644850966246954,0.0,0.40644850966246954
16018,119395,755,424,789,456,0.7700628,37,sports ball,772.0,440.0,1088,-0.04547542969431243,-0.318328007860187,65.0,0.32155984714220404
16019,119396,755,416,788,447,0.8023525,37,sports ball,771.5,431.5,1023,-0.01563263498701806,-0.265754794779307,-65.0,0.26621418111142936
16020,119397,755,408,788,439,0.75933594,37,sports ball,771.5,423.5,1023,0.0,-0.25012215979228897,0.0,0.25012215979228897
16021,119398,754,400,787,433,0.72991943,37,sports ball,770.5,416.5,1089,-0.030303030303030304,-0.21212121212121213,66.0,0.21427478217774168
16022,119399,752,397,784,428,0.6944332,37,sports ball,768.0,412.5,992,-0.07937507937511906,-0.1270001270001905,-97.0,0.1497646002360737
16023,119400,751,392,782,424,0.7160547,37,sports ball,766.5,408.0,992,-0.047625047625071436,-0.1428751428752143,0.0,0.15060362416921852
16024,119401,749,391,783,422,0.6785805,37,sports ball,766.0,406.5,1054,-0.015401027590842437,-0.04620308277252731,62.0,0.04870232549415788
16025,119453,381,411,409,438,0.55171305,37,sports ball,395.0,424.5,756,-13.493139546258861,0.6546536707079771,-298.0,13.509011297774023
16026,119455,405,438,433,464,0.6432003,37,sports ball,419.0,451.0,728,0.8894991799933214,0.9821553445759591,-28.0,1.3250803417483454
16027,119456,416,451,445,479,0.7118767,37,sports ball,430.5,465.0,812,0.40357088364756794,0.49130368444051753,84.0,0.6358056058835173
16028,119457,429,469,457,495,0.6536345,37,sports ball,443.0,482.0,728,0.46328082291318823,0.630061919161936,-84.0,0.7820531585877925
16029,119458,646,498,670,521,0.71674544,37,sports ball,658.0,509.5,552,9.151007705656548,1.1704777297932794,-176.0,9.225560153450171
16030,119462,460,494,486,517,0.65302867,37,sports ball,473.0,505.5,598,-7.565212586013159,-0.16357216402190614,46.0,7.566980727107392
16031,119463,462,476,488,500,0.7609304,37,sports ball,475.0,488.0,624,0.08006407690254357,-0.7005606728972562,26.0,0.7051209207082944
16032,119464,463,459,490,484,0.81005704,37,sports ball,476.5,471.5,675,0.057735026918962574,-0.6350852961085883,51.0,0.6377042156569663
16033,119465,463,443,492,469,0.806075,37,sports ball,477.5,456.0,754,0.03641785203646149,-0.564476706565153,79.0,0.5656502560784282
16034,119466,467,431,495,456,0.74689823,37,sports ball,481.0,443.5,700,0.13228756555322954,-0.472455591261534,-54.0,0.4906264217449828
16035,119467,470,417,495,442,0.59237415,37,sports ball,482.5,429.5,625,0.06,-0.56,-75.0,0.563205113613149
16036,119468,472,406,497,431,0.63574094,37,sports ball,484.5,418.5,625,0.08,-0.44,0.0,0.4472135954999579
16037,119472,474,375,503,404,0.53309983,37,sports ball,488.5,389.5,841,0.13793103448275862,-1.0,216.0,1.009467666779617
16038,119500,512,450,536,474,0.7446982,37,sports ball,524.0,462.0,576,1.4791666666666667,3.0208333333333335,-265.0,3.363535053415611
16039,119501,508,470,533,494,0.7150013,37,sports ball,520.5,482.0,600,-0.14288690166235204,0.816496580927726,24.0,0.8289049000538803
16040,119503,499,464,525,488,0.56507313,37,sports ball,512.0,476.0,624,-0.34027232683581016,-0.24019223070763068,24.0,0.4165063794260108
16041,119504,490,450,514,473,0.70904416,37,sports ball,502.0,461.5,552,-0.4256282653793743,-0.6171609848000927,-72.0,0.749698006832935
16042,119527,396,432,422,454,0.62941796,37,sports ball,409.0,443.0,572,-3.888525346532972,-0.773523859256559,20.0,3.9647154414243313
16043,119528,397,447,422,469,0.6028524,37,sports ball,409.5,458.0,550,0.02132007163556104,0.6396021490668312,-22.0,0.6399573849448528
16044,119533,381,453,405,474,0.6500886,37,sports ball,393.0,463.5,504,-0.734968415259167,0.2449894717530557,-46.0,0.7747247335011401
16045,119534,375,443,400,466,0.6398509,37,sports ball,387.5,454.5,575,-0.22936585546278224,-0.37532594530273455,71.0,0.43986163832455905
16046,119536,876,520,897,541,0.6800072,37,sports ball,886.5,530.5,441,23.761904761904763,3.619047619047619,-134.0,24.035923605777384
16047,119561,344,434,369,459,0.5024816,37,sports ball,356.5,446.5,625,-21.2,-3.36,184.0,21.46461273817909
16048,119562,346,453,372,477,0.64713514,37,sports ball,359.0,465.0,624,0.10008009612817946,0.740592711348528,-1.0,0.747324286868552
16049,119612,998,480,1020,501,0.5040568,37,sports ball,1009.0,490.5,462,30.2407368379503,1.1863673682580504,-162.0,30.263998943210265
16050,119655,342,492,367,519,0.83882004,37,sports ball,354.5,505.5,675,-25.19171674564067,0.5773502691896257,213.0,25.198331808394098
16051,119672,289,533,317,560,0.80750006,37,sports ball,303.0,546.5,756,-1.873036891192268,1.4911555832792813,81.0,2.3941203330894147
16052,119673,283,528,310,554,0.80894035,37,sports ball,296.5,541.0,702,-0.2453266907313291,-0.20758412292650924,-54.0,0.32136638479522606
16053,119674,275,514,301,540,0.54313946,37,sports ball,288.0,527.0,676,-0.3269230769230769,-0.5384615384615384,-26.0,0.6299361290061231
16054,119692,274,602,304,634,0.55690545,37,sports ball,289.0,618.0,960,0.03227486121839514,2.9370123708739575,284.0,2.9371896999229268
16055,119693,266,589,298,619,0.68578815,37,sports ball,282.0,604.0,960,-0.22592402852876597,-0.45184805705753195,0.0,0.5051814855409226
16056,119695,254,557,284,589,0.6417361,37,sports ball,269.0,573.0,960,-0.4195731958391368,-1.0005206977702494,0.0,1.0849347138576282
16057,119696,248,543,281,578,0.5702145,37,sports ball,264.5,560.5,1155,-0.13241022442571243,-0.36780617896031226,195.0,0.3909141246026457
16058,119697,241,536,276,570,0.51864725,37,sports ball,258.5,553.0,1190,-0.17393131069573453,-0.21741413836966816,35.0,0.27842594779108026
16059,119698,240,532,271,562,0.66549,37,sports ball,255.5,547.0,930,-0.09837387536759294,-0.19674775073518588,-260.0,0.21997067253202993
16060,119699,236,528,268,556,0.6343177,37,sports ball,252.0,542.0,896,-0.11692679333668567,-0.16703827619526523,-34.0,0.20389620083337923
16061,119749,319,176,349,206,0.5178657,37,sports ball,334.0,191.0,900,2.7333333333333334,-11.7,4.0,12.015036875145706
16062,119750,322,169,352,200,0.6274121,37,sports ball,337.0,184.5,930,0.09837387536759294,-0.2131433966297847,30.0,0.23474992413570753
16063,119751,325,164,355,194,0.52086204,37,sports ball,340.0,179.0,900,0.1,-0.18333333333333332,-30.0,0.20883273476902778
16064,119756,338,154,368,184,0.5740036,37,sports ball,353.0,169.0,900,0.43333333333333335,-0.3333333333333333,0.0,0.5467073155618908
16065,119760,352,163,380,193,0.64483273,37,sports ball,366.0,178.0,840,0.4485426135725303,0.3105295017040594,-60.0,0.545544725589981
16066,119761,354,169,383,198,0.5906088,37,sports ball,368.5,183.5,841,0.08620689655172414,0.1896551724137931,1.0,0.20832837885507882
16067,119762,359,176,386,205,0.7222032,37,sports ball,372.5,190.5,783,0.14294833797837264,0.25015959146215216,-58.0,0.28812158636813373
16068,119763,362,183,390,212,0.5068762,37,sports ball,376.0,197.5,812,0.12282592111012938,0.24565184222025876,29.0,0.27464710900127576
16069,119788,1286,382,1306,405,0.5216811,37,sports ball,1296.0,393.5,460,42.89522117905444,9.138547120755076,-352.0,43.85787322110206
16070,119821,751,448,778,478,0.61218953,37,sports ball,764.5,463.0,810,-18.675006404216596,2.441981082018915,350.0,18.833988844704912
16071,119865,778,422,807,448,0.5056597,37,sports ball,792.5,435.0,754,1.0196998570209217,-1.0196998570209217,-56.0,1.4420733673488935
16072,119886,872,449,901,478,0.7240692,37,sports ball,886.5,463.5,841,3.2413793103448274,0.9827586206896551,87.0,3.3870864087104926
16073,119887,775,399,809,429,0.6607158,37,sports ball,792.0,414.0,1020,-2.9589097753773315,-1.549905120435745,179.0,3.3402624060358597
16074,119888,854,480,880,509,0.7400566,37,sports ball,867.0,494.5,754,2.7313389027346116,2.9316370889351497,-266.0,4.006832692141222
16075,119889,837,508,863,535,0.80990833,37,sports ball,850.0,521.5,702,-0.6416236526819377,1.0190493307301363,-52.0,1.2042186056287498
16076,119890,825,494,854,520,0.573759,37,sports ball,839.5,507.0,754,-0.3823874463828456,-0.5280588545286915,52.0,0.6519710982837716
16077,119891,814,480,841,507,0.75419664,37,sports ball,827.5,493.5,729,-0.4444444444444444,-0.5,-25.0,0.668977476599572
16078,119892,800,468,830,495,0.5998787,37,sports ball,815.0,481.5,810,-0.43920523057894156,-0.4216370213557839,81.0,0.6088341419021104
16079,119897,738,428,767,457,0.6390967,37,sports ball,752.5,442.5,841,-2.1551724137931036,-1.3448275862068966,31.0,2.5403404043155047
16080,119898,775,397,806,424,0.62960494,37,sports ball,790.5,410.5,837,1.3134721466585386,-1.1060818077124537,-4.0,1.717156383501584
16081,119900,1119,538,1145,562,0.52426744,37,sports ball,1132.0,550.0,624,13.670941131109315,5.5844693639524134,-213.0,14.76756342418002
16082,119909,776,395,803,419,0.5083794,37,sports ball,789.5,407.0,648,-13.454670697577363,-5.617570539426461,24.0,14.580303918152016
16083,119926,704,418,734,451,0.794104,37,sports ball,719.0,434.5,990,-2.2406370847271417,0.8740073734751262,342.0,2.4050662016550466
16084,119927,671,414,702,447,0.73908454,37,sports ball,686.5,430.5,1023,-1.0161212741561738,-0.12506107989614448,33.0,1.0237884144185048
16085,119928,644,414,674,446,0.736971,37,sports ball,659.0,430.0,960,-0.8875586835058663,-0.01613743060919757,-63.0,0.8877053752982085
16086,119929,613,415,644,446,0.6455239,37,sports ball,628.5,430.5,961,-0.9838709677419355,0.016129032258064516,1.0,0.9840031640432029
16087,119930,585,413,615,446,0.75242454,37,sports ball,600.0,429.5,990,-0.9057894597833126,-0.03178208630818641,29.0,0.9063468687343971
16088,119931,756,392,785,418,0.5385531,37,sports ball,770.5,405.0,754,6.209243772216683,-0.8922373748933063,-236.0,6.273021262196404
16089,119932,552,416,584,452,0.6152116,37,sports ball,568.0,434.0,1152,-5.966213466261495,0.854420693933745,398.0,6.027083693397846
16090,119933,524,427,556,457,0.59945595,37,sports ball,540.0,442.0,960,-0.9036961141150639,0.2581988897471611,-192.0,0.9398581453247788
16091,119934,491,431,526,463,0.7852785,37,sports ball,508.5,447.0,1120,-0.941242529850835,0.1494035761667992,160.0,0.9530261951129301
16092,119935,461,438,495,469,0.7954159,37,sports ball,478.0,453.5,1054,-0.9394626830413886,0.20021335868095166,-66.0,0.9605600042796035
16093,119936,432,447,464,479,0.7388537,37,sports ball,448.0,463.0,1024,-0.9375,0.296875,-30.0,0.9833824360974727
16094,119975,701,399,728,425,0.54159933,37,sports ball,714.5,412.0,702,10.058394319984492,-1.9248709580458128,-322.0,10.240919123859172
16095,119980,720,49,753,84,0.73715115,37,sports ball,736.5,66.5,1155,0.6473388749701496,-10.166162786463032,453.0,10.186751858169188
16096,119996,1088,50,1124,87,0.76816434,37,sports ball,1106.0,68.5,1332,10.124237634888253,0.0547996624351191,177.0,10.124385941413468
16097,119998,1113,60,1149,96,0.74067694,37,sports ball,1131.0,78.0,1296,0.6944444444444444,0.2638888888888889,-36.0,0.7428932844620184
16098,119999,1137,73,1173,110,0.8029547,37,sports ball,1155.0,91.5,1332,0.6575959492214292,0.3698977214370539,36.0,0.754491058102584
16099,120000,1164,85,1198,120,0.81208694,37,sports ball,1181.0,102.5,1190,0.753702346348183,0.3188740696088466,-142.0,0.8183812676006605
16100,120001,1186,98,1221,136,0.6162213,37,sports ball,1203.5,117.0,1330,0.616959559245467,0.39759616040263424,140.0,0.7339767057007178
16101,120003,1234,132,1268,163,0.6743514,37,sports ball,1251.0,147.5,1054,1.4630976211300315,0.9394626830413886,-276.0,1.7387480501164283
16102,120035,1222,305,1255,339,0.60857326,37,sports ball,1238.5,322.0,1122,-0.3731758962665826,5.209535511881493,68.0,5.222884308417021
16103,120069,933,388,961,414,0.5202429,37,sports ball,947.0,401.0,728,-10.80370879033555,2.9279348008113497,-394.0,11.19343226290202
16104,120081,1204,648,1235,679,0.78826004,37,sports ball,1219.5,663.5,961,8.790322580645162,8.46774193548387,233.0,12.205426029342537
16105,120082,1208,673,1240,705,0.82470566,37,sports ball,1224.0,689.0,1024,0.140625,0.796875,63.0,0.8091879610140033
16106,120083,1212,702,1245,735,0.83331275,37,sports ball,1228.5,718.5,1089,0.13636363636363635,0.8939393939393939,65.0,0.9042802006895014
16107,120084,1222,709,1253,743,0.7667181,37,sports ball,1237.5,726.0,1054,0.27721849663516385,0.23101541386263655,-35.0,0.3608576122500198
16108,120086,1237,687,1273,719,0.6908062,37,sports ball,1255.0,703.0,1152,0.5155986946151909,-0.6776439986371081,98.0,0.8514948049035754
16109,120087,1251,666,1282,699,0.6497168,37,sports ball,1266.5,682.5,1023,0.35955060470141537,-0.6409380344677404,-129.0,0.7349001302003721
16110,120108,1318,649,1349,678,0.6080752,37,sports ball,1333.5,663.5,899,2.234575108982985,-0.6336854786668166,-124.0,2.3226887874959723
16111,120109,1320,675,1352,710,0.7280363,37,sports ball,1336.0,692.5,1120,0.0747017880833996,0.8665407417674353,221.0,0.869754686268326
16112,120110,1321,705,1353,738,0.85053307,37,sports ball,1337.0,721.5,1056,0.03077287274483318,0.8924133096001623,-64.0,0.8929437187463076
16113,120111,1324,732,1355,764,0.76245034,37,sports ball,1339.5,748.0,992,0.07937507937511906,0.8413758413762621,-64.0,0.8451116551541692
16114,120112,1335,707,1368,739,0.73927605,37,sports ball,1351.5,723.0,1056,0.3692744729379982,-0.7693218186208295,64.0,0.8533578950063665
16115,120117,1374,632,1414,664,0.5203404,37,sports ball,1394.0,648.0,1280,1.1879111130467632,-2.0963137289060527,224.0,2.4094945657751543
16116,120134,1352,707,1383,741,0.71084887,37,sports ball,1367.5,724.0,1054,-0.8162544623146492,2.3409561938080503,-226.0,2.479182778372109
16117,120135,1354,736,1385,767,0.5990154,37,sports ball,1369.5,751.5,961,0.06451612903225806,0.8870967741935484,-93.0,0.8894397212233701
16118,120136,1360,763,1389,795,0.64332163,37,sports ball,1374.5,779.0,928,0.16413304107465318,0.9027317259105926,-33.0,0.9175315929917242
16119,120137,1373,740,1405,771,0.5881963,37,sports ball,1389.0,755.5,992,0.46037546037569055,-0.7461257461261191,64.0,0.8767264074660847
16120,120143,1436,656,1471,689,0.5000136,37,sports ball,1453.5,672.5,1155,1.8978798834352113,-2.4422330282964735,163.0,3.092967865408597
16121,120165,1345,721,1380,757,0.6450655,37,sports ball,1362.5,739.0,1260,-2.5636345726765,1.8734252646482117,105.0,3.175207779727878
16122,120166,1342,751,1374,783,0.8038261,37,sports ball,1358.0,767.0,1024,-0.140625,0.875,-236.0,0.8862281820304521
16123,120167,1340,774,1373,809,0.8107306,37,sports ball,1356.5,791.5,1155,-0.044136741475237475,0.720900110762212,131.0,0.7222499717168714
16124,120168,1348,752,1381,786,0.781733,37,sports ball,1364.5,769.0,1122,0.23883257361061286,-0.6717166132798487,-33.0,0.7129124818472591
16125,120169,1357,732,1390,765,0.8342897,37,sports ball,1373.5,748.5,1089,0.2727272727272727,-0.6212121212121212,-33.0,0.67844282355267
16126,120170,1367,710,1399,742,0.8241251,37,sports ball,1383.0,726.0,1024,0.296875,-0.703125,-65.0,0.7632296713637383
16127,120171,1374,691,1408,723,0.5460319,37,sports ball,1391.0,707.0,1088,0.24253562503633297,-0.5760221094612908,64.0,0.625
16128,120175,1402,637,1437,670,0.53858817,37,sports ball,1419.5,653.5,1155,0.838598088029512,-1.5742104459501365,67.0,1.7836438213346522
16129,120184,1093,400,1121,428,0.70730835,37,sports ball,1107.0,414.0,784,-11.160714285714286,-8.553571428571429,-371.0,14.061476720139334
16130,120195,1075,422,1102,451,0.6962487,37,sports ball,1088.5,436.5,783,-0.6611360631499735,0.8040844011283462,-1.0,1.0409863678912308
16131,120224,1477,646,1511,677,0.6419988,37,sports ball,1494.0,661.5,1054,12.490233376173215,6.930462415879096,271.0,14.284160426471836
16132,120225,1480,666,1513,698,0.70894504,37,sports ball,1496.5,682.0,1056,0.07693218186208295,0.6308438912690802,2.0,0.6355175652628146
16133,120226,1484,664,1516,697,0.75078595,37,sports ball,1500.0,680.5,1056,0.10770505460691614,-0.046159309117249775,0.0,0.1171796083201365
16134,120227,1489,643,1521,673,0.8100994,37,sports ball,1505.0,658.0,960,0.1613743060919757,-0.7261843774138906,-96.0,0.7438987946398802
16135,120229,1495,624,1528,655,0.62092507,37,sports ball,1511.5,639.5,1023,0.20322425483123477,-0.5784074945196682,63.0,0.6130704098782054
16136,120230,1501,606,1531,637,0.5405201,37,sports ball,1516.0,621.5,930,0.1475608130513894,-0.5902432522055576,-93.0,0.6084088184128996
16137,120231,1505,589,1535,620,0.7550176,37,sports ball,1520.0,604.5,930,0.13116516715679058,-0.55745196041636,0.0,0.5726752912840852
16138,120232,1510,575,1540,603,0.654957,37,sports ball,1525.0,589.0,840,0.17251638983558856,-0.5348008084903245,-90.0,0.5619375494873158
16139,120249,1436,585,1469,616,0.66414,37,sports ball,1452.5,600.5,1023,-2.266732073117619,0.35955060470141537,183.0,2.29507100732009
16140,120251,1432,605,1463,637,0.7547904,37,sports ball,1447.5,621.0,992,-0.15875015875023812,0.6508756508759763,-31.0,0.669955764066891
16141,120386,589,566,638,606,0.5000855,37,sports ball,613.5,586.0,1960,-18.83813977557449,-0.7905694150420949,968.0,18.854721164845735
16142,120392,585,489,631,529,0.5119294,37,sports ball,608.0,509.0,1840,-0.12821941113304314,-1.7950717558626041,-120.0,1.799645194500004
16143,120394,576,481,618,518,0.6540757,37,sports ball,597.0,499.5,1554,-0.2790404591875125,-0.24098948748012447,-286.0,0.3686997571731108
16144,120395,562,477,604,514,0.56811494,37,sports ball,583.0,495.5,1554,-0.3551424026022887,-0.1014692578863682,0.0,0.3693536738982522
16145,120419,625,387,660,421,0.54975975,37,sports ball,642.5,404.0,1190,1.7248188310660342,-2.652452488109952,-364.0,3.163938084362694
16146,120421,662,389,699,422,0.52593786,37,sports ball,680.5,405.5,1221,1.0874912333610707,0.04292728552741069,31.0,1.0883381526345268
16147,120500,539,651,572,686,0.50363714,37,sports ball,555.5,668.5,1155,-3.678061789603123,7.73864200532497,-66.0,8.568238944772641
16148,120501,541,676,571,706,0.7680106,37,sports ball,556.0,691.0,900,0.016666666666666666,0.75,-255.0,0.75018516232846
16149,120502,543,703,571,731,0.80190754,37,sports ball,557.0,717.0,784,0.03571428571428571,0.9285714285714286,-116.0,0.9292579879469777
16150,120504,538,698,568,730,0.72199416,37,sports ball,553.0,714.0,960,-0.12909944487358055,-0.09682458365518543,176.0,0.1613743060919757
16151,120505,531,681,562,710,0.71827596,37,sports ball,546.5,695.5,899,-0.21678713743864778,-0.6170095450176898,-61.0,0.6539858114682456
16152,120519,544,570,576,598,0.5129149,37,sports ball,560.0,584.0,896,0.4510033457272162,-3.724953559154415,-3.0,3.7521571176743502
16153,120520,555,571,583,598,0.6549457,37,sports ball,569.0,584.5,756,0.32732683535398854,0.018184824186332698,-140.0,0.32783158019560127
16154,120521,561,571,589,600,0.5829003,37,sports ball,575.0,585.5,812,0.21055872190307892,0.03509312031717982,56.0,0.2134631173365886
16155,120522,565,576,594,604,0.512778,37,sports ball,579.5,590.0,812,0.1579190414273092,0.1579190414273092,0.0,0.2233312501434593
16156,120525,633,453,660,478,0.6611965,37,sports ball,646.5,465.5,675,2.578831202380328,-4.7920072342738935,-137.0,5.441847453182025
16157,120526,570,603,599,633,0.58795536,37,sports ball,584.5,618.0,870,-2.1019968612245123,5.170234215108679,195.0,5.581192761738136
16158,120527,569,618,598,646,0.8642244,37,sports ball,583.5,632.0,812,-0.03509312031717982,0.49130368444051753,-58.0,0.49255541560155813
16159,120528,567,631,598,661,0.85105884,37,sports ball,582.5,646.0,930,-0.032791291789197645,0.45907808504876707,118.0,0.4602477126387999
16160,120529,560,628,591,656,0.787178,37,sports ball,575.5,642.0,868,-0.23759548165574573,-0.13576884666042613,-62.0,0.2736508589913946
16161,120530,551,612,580,638,0.81652844,37,sports ball,565.5,625.0,754,-0.36417852036461484,-0.6191034846198452,-114.0,0.718272315604183
16162,120531,540,596,571,625,0.86610574,37,sports ball,555.5,610.5,899,-0.333518672982535,-0.4836020758246758,145.0,0.5874569541421453
16163,120536,637,473,664,498,0.75017476,37,sports ball,650.5,485.5,675,3.65655170486763,-4.811252243246881,-224.0,6.043055395949843
16164,120547,637,474,664,498,0.58126295,37,sports ball,650.5,486.0,648,0.0,0.019641855032959652,-27.0,0.019641855032959652
16165,120558,631,454,657,481,0.63832295,37,sports ball,644.0,467.5,702,-0.2453266907313291,-0.6982375043891674,54.0,0.7400816155808748
16166,120563,512,562,541,590,0.59434205,37,sports ball,526.5,576.0,812,-4.12344163726863,3.8076035544140105,110.0,5.6125409364695775
16167,120569,625,438,654,465,0.5872155,37,sports ball,639.5,451.5,783,4.038290547889027,-4.4492670195768484,-29.0,6.008641074374813
16168,120601,614,477,640,502,0.70875525,37,sports ball,627.0,489.5,650,-0.49029033784546006,1.4904826270501987,-133.0,1.5690516489023163
16169,120603,617,497,643,524,0.7897072,37,sports ball,630.0,510.5,702,0.11322770341445958,0.7925939239012171,52.0,0.8006407690254357
16170,120604,617,478,643,505,0.7078029,37,sports ball,630.0,491.5,702,0.0,-0.7171087882915773,0.0,0.7171087882915773
16171,120605,617,460,643,487,0.643725,37,sports ball,630.0,473.5,702,0.0,-0.6793662204867574,0.0,0.6793662204867574
16172,120615,643,446,670,474,0.7083651,37,sports ball,656.5,460.0,756,0.963795681875633,-0.49099025303098287,54.0,1.0816531537297642
16173,120616,649,460,675,488,0.5694566,37,sports ball,662.0,474.0,728,0.20384356208180282,0.5188745216627708,-28.0,0.5574791180241346
16174,120617,655,480,682,505,0.6360022,37,sports ball,668.5,492.5,675,0.2501851166488378,0.7120653320005385,-53.0,0.7547381198996309
16175,120618,663,496,687,524,0.75336677,37,sports ball,675.0,510.0,672,0.25074294368839933,0.6750771560841521,-3.0,0.7201397020552266
16176,120619,666,488,691,511,0.73658144,37,sports ball,678.5,499.5,575,0.14596008983995234,-0.43788026951985703,-97.0,0.46156633137705094
16177,120620,668,476,694,502,0.59026057,37,sports ball,681.0,489.0,676,0.09615384615384616,-0.40384615384615385,101.0,0.41513525278697894
16178,120621,669,464,695,491,0.609887,37,sports ball,682.0,477.5,702,0.03774256780481986,-0.43403952975542837,26.0,0.4356774205932812
16179,120632,664,495,689,519,0.82913053,37,sports ball,676.5,507.0,600,-0.22453655975512465,1.204332456868396,-102.0,1.2250850310624701
16180,120633,665,483,691,508,0.8023958,37,sports ball,678.0,495.5,650,0.058834840541455206,-0.45106711081782325,50.0,0.45488798282992365
16181,120634,667,472,693,497,0.73313254,37,sports ball,680.0,484.5,650,0.07844645405527362,-0.43145549730400484,0.0,0.4385290096535146
16182,120636,667,461,696,486,0.62648463,37,sports ball,681.5,473.5,725,0.05570860145311556,-0.4085297439895141,75.0,0.412310562561766
16183,120642,714,485,741,511,0.6730641,37,sports ball,727.5,498.0,702,1.7361581190217135,0.9246929112180866,-23.0,1.9670541411720204
16184,120643,722,499,750,526,0.76796603,37,sports ball,736.0,512.5,756,0.3091420111676559,0.5273599014036482,54.0,0.6112914596796266
16185,120644,729,502,757,529,0.8474206,37,sports ball,743.0,515.5,756,0.2545875386086578,0.10910894511799618,0.0,0.2769829899462722
16186,120645,735,490,762,517,0.7106108,37,sports ball,748.5,503.5,729,0.2037037037037037,-0.4444444444444444,-27.0,0.4889029178682994
16187,120648,744,468,772,495,0.59891933,37,sports ball,758.0,481.5,756,0.34551165954032126,-0.8001322641986387,27.0,0.8715445755037128
16188,120678,804,168,831,195,0.5215251,37,sports ball,817.5,181.5,729,2.2037037037037037,-11.11111111111111,-27.0,11.327537249427795
16189,120681,807,132,833,162,0.72258645,37,sports ball,820.0,147.0,780,0.08951435925492911,-1.2352981577180218,51.0,1.2385371851399372
16190,120682,808,117,835,147,0.8281147,37,sports ball,821.5,132.0,810,0.05270462766947299,-0.5270462766947299,30.0,0.5296749527356901
16191,120683,810,103,836,135,0.7823925,37,sports ball,823.0,119.0,832,0.05200314339611523,-0.4506939094329987,22.0,0.45368417089763774
16192,120684,812,91,839,121,0.6306876,37,sports ball,825.5,106.0,810,0.08784104611578832,-0.4567734398020992,-22.0,0.4651430153096551
16193,120685,815,79,841,110,0.68010986,37,sports ball,828.0,94.5,806,0.08805874420954336,-0.4050702233638995,-4.0,0.41453133571280376
16194,120686,816,68,844,97,0.58699584,37,sports ball,830.0,82.5,812,0.07018624063435965,-0.42111744380615784,6.0,0.4269262346731772
16195,120687,816,60,849,91,0.5511437,37,sports ball,832.5,75.5,1023,0.0781631749350903,-0.21885688981825285,211.0,0.23239582641874704
16196,120694,836,30,862,59,0.56611997,37,sports ball,849.0,44.5,754,0.6008945586016146,-1.128953413130306,-269.0,1.2789097229967394
16197,120695,838,29,865,56,0.5131503,37,sports ball,851.5,42.5,729,0.09259259259259259,-0.07407407407407407,-25.0,0.11857637476727496
16198,120696,844,29,870,56,0.71084636,37,sports ball,857.0,42.5,702,0.20758412292650924,0.0,-27.0,0.20758412292650924
16199,120697,848,31,874,57,0.54764354,37,sports ball,861.0,44.0,676,0.15384615384615385,0.057692307692307696,-26.0,0.16430776433302946
16200,120698,852,33,879,62,0.7261126,37,sports ball,865.5,47.5,783,0.16081688022566923,0.12507979573107608,107.0,0.20373272752713287
16201,120700,861,42,888,72,0.569186,37,sports ball,874.5,57.0,810,0.31622776601683794,0.3337959752399956,27.0,0.45980403770130135
16202,120704,878,64,907,95,0.7146061,37,sports ball,892.5,79.5,899,0.6003336113685631,0.7504170142107038,89.0,0.9610026743749096
16203,120705,886,74,914,103,0.78358597,37,sports ball,900.0,88.5,812,0.2631984023788487,0.3158380828546184,-87.0,0.4111290473757104
16204,120706,894,84,922,114,0.77045107,37,sports ball,908.0,99.0,840,0.2760262237369417,0.362284418654736,28.0,0.45545633840191113
16205,120707,901,96,927,126,0.7884737,37,sports ball,914.0,111.0,780,0.21483446221182986,0.4296689244236597,-60.0,0.4803844614152614
16206,120909,1308,833,1528,961,0.5090516,37,sports ball,1418.0,897.0,28160,3.003407156123616,4.683884969668973,27380.0,5.564102169671712
16207,120911,1331,826,1554,962,0.5066243,37,sports ball,1442.5,894.0,30328,0.1406838350353488,-0.01722659204514475,2168.0,0.14173460027016366
16208,120912,1354,819,1586,961,0.7182204,37,sports ball,1470.0,890.0,32944,0.1515111271854331,-0.022037982136063,2616.0,0.1531055006119307
