,frame_idx,x1,y1,x2,y2,confidence,class_id,class_name
507,3531,1156,520,1190,551,0.74792624,37,sports ball
508,3532,1160,496,1194,529,0.8809642,37,sports ball
509,3533,1163,474,1197,506,0.8848248,37,sports ball
510,3534,1164,451,1198,484,0.8798479,37,sports ball
511,3535,1166,431,1198,465,0.73453057,37,sports ball
512,3536,1166,413,1196,446,0.70286375,37,sports ball
513,3537,1162,398,1196,433,0.54235274,37,sports ball
514,3538,1162,393,1192,426,0.54204905,37,sports ball
515,3560,1018,402,1048,433,0.65681094,37,sports ball
516,3561,1014,427,1043,458,0.58475,37,sports ball
517,3562,1009,450,1038,482,0.7329799,37,sports ball
518,3563,1003,477,1031,507,0.58316046,37,sports ball
519,3566,971,482,1002,513,0.7902366,37,sports ball
520,3567,947,465,978,494,0.80829537,37,sports ball
521,3568,926,448,956,476,0.84154946,37,sports ball
522,3569,905,433,934,461,0.76738554,37,sports ball
523,3570,882,417,913,446,0.73512244,37,sports ball
524,3588,613,419,644,447,0.59229803,37,sports ball
525,3589,610,442,639,468,0.80049676,37,sports ball
526,3594,564,479,594,507,0.5663034,37,sports ball
527,3595,546,463,574,490,0.7637725,37,sports ball
528,3596,529,446,558,474,0.68401134,37,sports ball
529,3608,800,586,896,690,0.5322619,37,sports ball
530,3619,808,597,914,714,0.5745112,37,sports ball
531,3719,659,165,768,284,0.762702,37,sports ball
532,3730,658,113,771,221,0.7794411,37,sports ball
533,3741,663,78,767,173,0.84202284,37,sports ball
534,3744,346,412,379,445,0.81153756,37,sports ball
535,3745,337,434,371,464,0.8367176,37,sports ball
536,3746,330,454,364,487,0.824677,37,sports ball
537,3747,324,478,357,510,0.5066603,37,sports ball
538,3752,681,67,779,153,0.7373429,37,sports ball
539,3763,703,69,808,163,0.76243377,37,sports ball
540,3771,431,704,467,738,0.5585136,37,sports ball
541,3772,433,729,469,763,0.74942124,37,sports ball
542,3775,748,76,837,167,0.8673092,37,sports ball
543,3778,429,724,464,761,0.79372096,37,sports ball
544,3786,769,81,858,168,0.7717844,37,sports ball
545,3797,797,85,888,171,0.81582284,37,sports ball
546,3808,826,95,907,182,0.77439606,37,sports ball
547,3814,553,635,594,673,0.6090941,37,sports ball
548,3817,569,617,605,653,0.53774947,37,sports ball
549,3830,856,134,939,217,0.67825204,37,sports ball
550,3837,471,730,507,768,0.56870097,37,sports ball
551,3838,466,705,501,739,0.7862637,37,sports ball
552,3840,453,657,489,693,0.5602943,37,sports ball
553,3844,452,628,487,665,0.51555336,37,sports ball
554,3846,465,620,503,653,0.5019021,37,sports ball
555,3868,565,651,599,682,0.74063927,37,sports ball
556,3900,499,330,533,368,0.5107914,37,sports ball
557,3903,575,286,609,321,0.5589193,37,sports ball
558,3908,982,214,1054,294,0.53450704,37,sports ball
559,3919,992,224,1055,290,0.8370434,37,sports ball
560,3930,981,233,1045,297,0.91720104,37,sports ball
561,3941,970,244,1032,307,0.91627634,37,sports ball
562,3952,958,256,1019,317,0.90286404,37,sports ball
563,3963,946,270,1005,332,0.91665894,37,sports ball
564,3974,931,286,990,348,0.89947796,37,sports ball
565,3985,915,304,975,366,0.8458653,37,sports ball
566,3990,1335,145,1369,180,0.62642735,37,sports ball
567,3992,1331,141,1367,176,0.52269006,37,sports ball
568,3997,900,324,957,385,0.86562616,37,sports ball
569,4008,885,347,942,405,0.87776977,37,sports ball
570,4019,871,367,927,427,0.8855546,37,sports ball
571,4027,1211,504,1250,539,0.5825169,37,sports ball
572,4028,1211,504,1250,539,0.6395089,37,sports ball
573,4029,1211,505,1251,538,0.5079246,37,sports ball
574,4030,856,387,911,444,0.9113435,37,sports ball
575,4041,839,406,900,468,0.6733897,37,sports ball
576,4042,1209,389,1233,415,0.5087591,37,sports ball
577,4050,1233,390,1258,413,0.6525831,37,sports ball
578,4050,1305,398,1322,420,0.60204923,37,sports ball
579,4051,1236,389,1261,414,0.6107953,37,sports ball
580,4052,808,408,871,467,0.5766059,37,sports ball
581,4053,1240,391,1263,414,0.57016444,37,sports ball
582,4063,783,393,846,454,0.64061964,37,sports ball
583,4074,771,376,827,437,0.5633756,37,sports ball
584,4085,772,368,829,431,0.53915596,37,sports ball
585,4230,539,567,628,661,0.54466105,37,sports ball
586,4241,517,578,605,662,0.5143521,37,sports ball
587,4307,381,888,473,982,0.85100603,37,sports ball
588,4318,381,821,473,907,0.62488264,37,sports ball
589,4337,1428,527,1489,582,0.5317135,37,sports ball
590,4338,1428,527,1489,582,0.6751004,37,sports ball
591,4339,1423,523,1485,580,0.7253988,37,sports ball
592,4340,1414,522,1479,580,0.51370305,37,sports ball
593,4341,389,704,479,803,0.64006656,37,sports ball
594,4347,1316,477,1387,545,0.5724765,37,sports ball
595,4352,411,676,500,771,0.7254307,37,sports ball
596,4353,1271,357,1335,431,0.7110806,37,sports ball
597,4354,1250,322,1317,390,0.73893803,37,sports ball
598,4355,1246,310,1311,375,0.7043459,37,sports ball
599,4356,1241,291,1307,361,0.7909709,37,sports ball
600,4357,1231,265,1292,336,0.6485318,37,sports ball
601,4358,1227,254,1289,320,0.76109195,37,sports ball
602,4359,1223,241,1287,310,0.7154446,37,sports ball
603,4360,1220,228,1284,299,0.77292734,37,sports ball
604,4361,1211,195,1274,272,0.752223,37,sports ball
605,4362,1207,178,1267,250,0.75623304,37,sports ball
606,4363,429,657,524,746,0.6907358,37,sports ball
607,4364,1202,161,1261,244,0.8438601,37,sports ball
608,4365,1189,135,1249,201,0.76076853,37,sports ball
609,4366,1184,120,1244,187,0.8940077,37,sports ball
610,4367,1176,108,1238,176,0.90091705,37,sports ball
611,4368,1166,89,1226,156,0.9123874,37,sports ball
612,4369,1160,80,1220,146,0.89678794,37,sports ball
613,4370,1154,74,1214,138,0.8778441,37,sports ball
614,4371,1142,62,1203,125,0.8978751,37,sports ball
615,4372,1137,58,1199,121,0.87076014,37,sports ball
616,4373,1131,54,1195,117,0.90440714,37,sports ball
617,4375,1121,52,1183,112,0.90379184,37,sports ball
618,4376,1116,53,1178,114,0.8923174,37,sports ball
619,4377,1104,61,1164,122,0.8780243,37,sports ball
620,4378,1096,64,1157,129,0.89036113,37,sports ball
621,4379,1082,79,1143,144,0.8304432,37,sports ball
622,4380,1076,88,1139,153,0.8509903,37,sports ball
623,4381,1064,106,1125,172,0.8942588,37,sports ball
624,4382,1057,115,1118,179,0.89362127,37,sports ball
625,4383,1045,131,1106,193,0.8819775,37,sports ball
626,4384,1041,138,1102,199,0.8848153,37,sports ball
627,4386,1029,150,1090,211,0.8378041,37,sports ball
628,4387,1019,158,1079,219,0.8841865,37,sports ball
629,4388,1012,162,1073,222,0.88514495,37,sports ball
630,4389,1000,169,1061,230,0.8668003,37,sports ball
631,4390,994,172,1055,233,0.87533534,37,sports ball
632,4391,981,180,1043,241,0.8621029,37,sports ball
633,4392,969,190,1029,249,0.8643415,37,sports ball
634,4393,963,195,1022,255,0.8699673,37,sports ball
635,4394,950,206,1012,265,0.87378913,37,sports ball
636,4395,945,209,1006,271,0.86535823,37,sports ball
637,4397,933,221,993,285,0.9030305,37,sports ball
638,4398,920,232,980,292,0.89251333,37,sports ball
639,4399,914,238,974,299,0.8681009,37,sports ball
640,4400,897,252,961,314,0.81268895,37,sports ball
641,4401,890,258,953,322,0.8492292,37,sports ball
642,4402,876,276,937,337,0.66545296,37,sports ball
643,4403,858,289,919,343,0.667017,37,sports ball
644,4436,1148,198,1218,272,0.7144356,37,sports ball
645,4439,1114,147,1182,216,0.76053524,37,sports ball
646,4442,1111,130,1177,201,0.7835166,37,sports ball
647,4443,1100,118,1168,190,0.8368425,37,sports ball
648,4444,1092,108,1160,178,0.8564359,37,sports ball
649,4445,1089,104,1156,177,0.8511743,37,sports ball
650,4446,1082,97,1147,169,0.8412649,37,sports ball
651,4447,1073,88,1139,160,0.8497861,37,sports ball
652,4448,1069,95,1133,145,0.53640515,37,sports ball
653,4454,1063,52,1122,112,0.75590724,37,sports ball
654,4455,1062,52,1124,117,0.7900644,37,sports ball
655,4456,1062,51,1125,117,0.8500423,37,sports ball
656,4457,1065,53,1128,119,0.6537517,37,sports ball
657,4458,1069,55,1132,121,0.80659616,37,sports ball
658,4459,1071,57,1134,123,0.8360015,37,sports ball
659,4460,1075,63,1131,130,0.6636948,37,sports ball
660,4461,1082,68,1142,135,0.60339195,37,sports ball
661,4483,1040,645,1077,679,0.63142335,37,sports ball
662,4501,960,275,1022,343,0.822081,37,sports ball
663,4502,946,311,1005,366,0.79074246,37,sports ball
664,4507,687,165,768,257,0.6012734,37,sports ball
665,4563,754,125,833,194,0.6442106,37,sports ball
666,4585,852,61,938,141,0.68951756,37,sports ball
667,4596,917,32,985,102,0.90080696,37,sports ball
668,4670,908,58,1005,166,0.7905795,37,sports ball
669,4671,910,73,1004,178,0.79021263,37,sports ball
670,4672,911,85,1008,184,0.7933609,37,sports ball
671,4673,913,98,1008,198,0.8471041,37,sports ball
672,4675,915,111,1012,207,0.8162834,37,sports ball
673,4676,917,124,1017,225,0.86910117,37,sports ball
674,4677,921,138,1017,242,0.88371414,37,sports ball
675,4678,924,151,1022,253,0.9012509,37,sports ball
676,4679,928,165,1027,272,0.8886002,37,sports ball
677,4680,932,179,1029,283,0.90787,37,sports ball
678,4681,935,191,1034,295,0.868756,37,sports ball
679,4682,939,205,1038,308,0.8797214,37,sports ball
680,4683,944,217,1042,327,0.90528286,37,sports ball
681,4684,945,225,1045,329,0.89219683,37,sports ball
682,4686,947,238,1052,352,0.86496556,37,sports ball
683,4687,950,252,1054,364,0.8840093,37,sports ball
684,4688,952,265,1060,384,0.5190946,37,sports ball
685,4689,960,278,1062,393,0.8023425,37,sports ball
686,4690,963,292,1066,410,0.57915497,37,sports ball
687,4691,967,305,1068,416,0.8683279,37,sports ball
688,4692,969,317,1071,427,0.9077738,37,sports ball
689,4693,971,329,1074,436,0.9151827,37,sports ball
690,4694,974,340,1077,446,0.9305625,37,sports ball
691,4695,979,351,1080,455,0.9367571,37,sports ball
692,4697,981,360,1084,465,0.81045,37,sports ball
693,4698,984,365,1085,468,0.8336834,37,sports ball
694,4699,986,373,1088,477,0.85164,37,sports ball
695,4700,992,382,1093,486,0.9210704,37,sports ball
696,4701,995,389,1097,493,0.83974546,37,sports ball
697,4702,1001,396,1106,499,0.89895594,37,sports ball
698,4703,1015,401,1117,506,0.8977735,37,sports ball
699,4704,1027,406,1130,510,0.84828097,37,sports ball
700,4705,1040,411,1145,515,0.7985354,37,sports ball
701,4706,1056,416,1159,520,0.91940755,37,sports ball
702,4708,1070,420,1175,524,0.8579493,37,sports ball
703,4709,1084,425,1190,530,0.901205,37,sports ball
704,4710,1103,430,1207,535,0.88486415,37,sports ball
705,4711,1114,436,1222,540,0.87278384,37,sports ball
706,4712,1132,440,1239,547,0.9138387,37,sports ball
707,4713,1145,445,1254,552,0.92531747,37,sports ball
708,4714,1158,451,1270,558,0.798595,37,sports ball
709,4715,1176,456,1285,563,0.89359695,37,sports ball
710,4716,1192,462,1300,569,0.91012603,37,sports ball
711,4717,1207,467,1317,575,0.9131683,37,sports ball
712,4719,1221,473,1332,582,0.95304286,37,sports ball
713,4720,1235,480,1348,590,0.95041114,37,sports ball
714,4721,1250,485,1362,596,0.93702304,37,sports ball
715,4722,1265,491,1377,602,0.9345106,37,sports ball
716,4723,1280,498,1393,609,0.9130283,37,sports ball
717,4724,1294,504,1408,616,0.863154,37,sports ball
718,4725,1309,510,1424,624,0.88377917,37,sports ball
719,4726,1324,516,1439,631,0.8963586,37,sports ball
720,4727,1338,522,1454,638,0.87576795,37,sports ball
721,4728,1352,527,1470,645,0.887662,37,sports ball
722,4730,1367,533,1486,650,0.9202173,37,sports ball
723,4731,1381,538,1501,656,0.90706676,37,sports ball
724,4732,1397,542,1517,662,0.9135215,37,sports ball
725,4733,1411,547,1534,666,0.89547527,37,sports ball
726,4734,1427,550,1550,671,0.751707,37,sports ball
727,4735,1443,553,1568,676,0.7226307,37,sports ball
728,4736,1459,557,1588,680,0.6857363,37,sports ball
729,4737,1476,560,1606,685,0.6546424,37,sports ball
730,4738,1495,562,1626,690,0.8352996,37,sports ball
731,4739,1512,566,1646,695,0.6422786,37,sports ball
732,4742,1553,571,1691,704,0.5183837,37,sports ball
733,4743,1573,575,1713,710,0.75772524,37,sports ball
734,4744,1594,577,1738,716,0.67645,37,sports ball
735,4745,1615,581,1760,721,0.7749179,37,sports ball
736,4746,1638,584,1787,728,0.5586429,37,sports ball
737,4747,1661,588,1813,733,0.5409778,37,sports ball
738,4748,1685,591,1840,742,0.51954025,37,sports ball
739,4749,1709,596,1867,748,0.6041646,37,sports ball
740,4750,1733,600,1893,754,0.65114194,37,sports ball
741,4752,1759,605,1917,763,0.7062536,37,sports ball
742,4753,1785,610,1918,769,0.6142477,37,sports ball
743,4773,1496,527,1521,552,0.66615975,37,sports ball
744,4989,709,810,992,1074,0.55748844,37,sports ball
745,4990,734,813,996,1074,0.831066,37,sports ball
746,4991,755,822,998,915,0.66126364,37,sports ball
747,5004,879,876,1096,1074,0.56839126,37,sports ball
748,5015,889,833,1136,1074,0.9087272,37,sports ball
749,5016,888,828,1133,1073,0.9132978,37,sports ball
750,5017,880,831,1130,1074,0.78739244,37,sports ball
751,5019,888,844,1137,1073,0.7894283,37,sports ball
752,5020,886,827,1125,1073,0.7494482,37,sports ball
753,5021,877,828,1128,1074,0.791074,37,sports ball
754,5022,854,826,1135,1073,0.86796486,37,sports ball
755,5023,852,819,1125,1073,0.8054826,37,sports ball
756,5025,844,820,1108,1074,0.6113477,37,sports ball
757,5026,835,825,1104,1075,0.76753587,37,sports ball
758,5027,837,835,1106,1074,0.6732413,37,sports ball
759,5028,857,841,1105,1075,0.5871127,37,sports ball
760,5030,873,843,1109,1074,0.5512595,37,sports ball
761,5074,847,913,1123,1076,0.61024046,37,sports ball
762,5075,846,904,1122,1075,0.7448623,37,sports ball
763,5076,853,901,1123,1075,0.6282116,37,sports ball
764,5077,854,898,1122,1075,0.73111874,37,sports ball
765,5078,853,900,1124,1075,0.61460274,37,sports ball
766,5081,845,894,1119,1076,0.5159643,37,sports ball
767,5083,843,898,1120,1075,0.573815,37,sports ball
768,5085,845,902,1115,1076,0.7042851,37,sports ball
769,5086,845,903,1113,1075,0.7932195,37,sports ball
770,5087,855,908,1122,1076,0.69653445,37,sports ball
771,5088,844,915,1121,1076,0.69508624,37,sports ball
772,5094,851,912,1125,1076,0.72935665,37,sports ball
773,5096,852,909,1125,1076,0.6008099,37,sports ball
774,5097,847,908,1115,1076,0.63540936,37,sports ball
775,5100,846,904,1123,1075,0.61733365,37,sports ball
776,5105,853,905,1125,1075,0.55659986,37,sports ball
777,5108,856,912,1127,1076,0.6296395,37,sports ball
778,5127,820,852,1095,1073,0.543585,37,sports ball
779,5128,504,577,549,620,0.6190072,37,sports ball
780,5130,507,578,553,620,0.6975247,37,sports ball
781,5131,514,582,558,623,0.6574822,37,sports ball
782,5132,517,587,563,629,0.5797688,37,sports ball
783,5133,523,595,567,638,0.66255087,37,sports ball
784,5134,529,609,575,650,0.5141543,37,sports ball
785,5135,535,628,579,667,0.53970224,37,sports ball
786,5136,540,649,583,690,0.56066364,37,sports ball
787,5137,543,679,585,720,0.5812352,37,sports ball
788,5139,549,741,589,786,0.828251,37,sports ball
789,5141,549,769,590,812,0.6925186,37,sports ball
790,5142,549,744,588,788,0.77347374,37,sports ball
791,5143,548,720,587,765,0.50546205,37,sports ball
792,5145,544,680,588,718,0.7201222,37,sports ball
793,5146,543,650,587,698,0.5394236,37,sports ball
794,5147,542,641,586,682,0.6835775,37,sports ball
795,5148,542,631,586,674,0.6347268,37,sports ball
796,5149,544,628,587,670,0.70867044,37,sports ball
797,5150,545,623,589,668,0.7243809,37,sports ball
798,5152,545,625,590,669,0.7233255,37,sports ball
799,5153,547,631,593,675,0.7092471,37,sports ball
800,5154,550,644,594,685,0.7326501,37,sports ball
801,5155,550,659,594,703,0.5619744,37,sports ball
802,5156,552,690,593,732,0.6923605,37,sports ball
803,5159,547,765,591,809,0.6554151,37,sports ball
804,5161,544,721,584,762,0.63743544,37,sports ball
805,5164,538,681,579,719,0.53544456,37,sports ball
806,5179,532,590,574,630,0.6642386,37,sports ball
807,5180,537,578,578,619,0.59696513,37,sports ball
808,5181,541,565,583,606,0.6768549,37,sports ball
809,5182,541,555,583,593,0.622351,37,sports ball
810,5183,540,543,582,583,0.5629644,37,sports ball
811,5186,537,526,579,566,0.5012138,37,sports ball
812,5187,533,521,578,562,0.622999,37,sports ball
813,5188,528,517,577,559,0.6937961,37,sports ball
814,5189,527,515,575,558,0.7825823,37,sports ball
815,5190,526,515,573,557,0.7724728,37,sports ball
816,5191,524,517,571,560,0.7621377,37,sports ball
817,5192,521,520,567,562,0.6242681,37,sports ball
818,5193,521,526,564,568,0.60848206,37,sports ball
819,5194,523,535,562,573,0.5169937,37,sports ball
820,5197,830,505,846,522,0.71334845,37,sports ball
821,5202,828,516,844,534,0.5744421,37,sports ball
822,5203,830,520,845,537,0.56410426,37,sports ball
823,5204,832,523,848,539,0.62628484,37,sports ball
824,5205,835,525,850,542,0.54936135,37,sports ball
825,5259,532,632,571,673,0.5400243,37,sports ball
826,5260,531,631,572,672,0.529413,37,sports ball
827,5261,531,631,572,671,0.51306796,37,sports ball
828,5263,530,629,573,670,0.5323693,37,sports ball
829,5265,531,627,574,669,0.51584214,37,sports ball
830,5266,527,626,575,667,0.5459772,37,sports ball
831,5267,527,625,576,665,0.58437634,37,sports ball
832,5268,528,622,577,662,0.59093606,37,sports ball
833,5269,530,618,578,658,0.5269708,37,sports ball
834,5275,541,566,589,609,0.5458196,37,sports ball
835,5282,500,474,543,512,0.5358894,37,sports ball
836,5283,494,469,536,508,0.7529305,37,sports ball
837,5285,485,462,529,500,0.58520466,37,sports ball
838,5287,476,453,517,490,0.5748588,37,sports ball
839,5288,471,446,514,487,0.5589399,37,sports ball
840,5290,467,434,511,476,0.585283,37,sports ball
841,5295,196,561,226,589,0.5449512,37,sports ball
842,5298,496,341,538,392,0.6029062,37,sports ball
843,5309,729,105,772,148,0.7808551,37,sports ball
844,5310,752,92,798,138,0.6411328,37,sports ball
845,5311,775,81,820,126,0.85156316,37,sports ball
846,5312,799,72,844,116,0.8649009,37,sports ball
847,5313,821,63,868,111,0.86263174,37,sports ball
848,5314,845,58,890,104,0.86547357,37,sports ball
849,5315,869,54,913,99,0.86666095,37,sports ball
850,5316,892,52,937,96,0.8812831,37,sports ball
851,5318,914,51,959,98,0.8510086,37,sports ball
852,5319,937,53,983,98,0.84846085,37,sports ball
853,5320,962,58,1006,104,0.82182497,37,sports ball
854,5321,985,62,1029,110,0.80390024,37,sports ball
855,5322,1007,69,1051,113,0.7962628,37,sports ball
856,5323,1031,79,1074,124,0.84648716,37,sports ball
857,5324,1051,89,1096,134,0.8142826,37,sports ball
858,5325,1074,101,1118,144,0.53358173,37,sports ball
859,5326,1096,116,1140,158,0.79683006,37,sports ball
860,5365,1422,505,1462,548,0.59350854,37,sports ball
861,5366,1436,506,1475,551,0.8095125,37,sports ball
862,5367,1447,508,1487,547,0.60617065,37,sports ball
863,5371,1497,488,1538,529,0.6932352,37,sports ball
864,5372,1510,479,1550,525,0.7401032,37,sports ball
865,5374,1519,474,1561,522,0.57624215,37,sports ball
866,5375,1532,471,1573,515,0.791654,37,sports ball
867,5376,1545,465,1584,509,0.75819343,37,sports ball
868,5377,1552,462,1595,513,0.6417625,37,sports ball
869,5418,1567,376,1604,409,0.645247,37,sports ball
870,5427,1383,419,1418,452,0.68426424,37,sports ball
871,5429,1365,431,1399,465,0.80349135,37,sports ball
872,5430,1344,445,1383,479,0.77920294,37,sports ball
873,5431,1328,461,1362,495,0.8271309,37,sports ball
874,5432,1309,476,1344,511,0.8687011,37,sports ball
875,5433,1292,495,1326,527,0.6535472,37,sports ball
876,5435,1253,540,1292,571,0.5393333,37,sports ball
